sample_index,toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh,pl_trandep,st_tmag,st_teff,st_rad,ra,dec,toi_created,rowupdate,label,search_status,spoc_120_available,n_sectors,group_fold,split,manifest_index,selected_sector,status,global_nan_count,local_nan_count,n_clean_points,global_interpolated_percent,local_interpolated_percent,max_interpolated_percent,sample_file
1957,6343.01,256349966,FP,14.5877856,2459906.003673,3.517,3374.0,12.0913,6544.0,1.66,322.717404,68.495293,2023-05-03 22:21:23,2024-08-22 10:08:01,0,ok,True,5,11,train,2047,77,success,16,0,12874,7.960199004975125,0.0,7.960199004975125,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6343_01.npz
1958,660.01,53189332,KP,9.2897006,2458544.650778,5.3589155,6241.2619064,10.99,6055.0,1.41549,166.429628,-5.079485,2019-05-07 15:39:33,2024-09-19 10:08:01,1,ok,True,7,11,train,2048,9,success,0,0,15783,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_660_01.npz
1959,661.01,53735810,KP,4.0860495,2458544.170492,4.5420607,7083.7091188,11.248,6580.0,1.47741,158.22503,-34.989907,2019-05-07 15:39:33,2024-09-19 10:08:01,1,ok,True,6,2,train,2049,9,success,0,0,15785,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_661_01.npz
1960,5839.01,355732304,FP,2.5411063,2459794.235051,3.491,8720.0,12.3367,6657.0,1.78,286.031721,17.003203,2022-11-02 17:59:22,2024-08-27 12:02:45,0,ok,True,2,17,test,2050,80,success,0,0,10799,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5839_01.npz
1961,584.01,74482749,FP,1.2622658,2460744.737404,1.7829162,3711.7152579,9.1103,9255.0,2.9098899,137.518351,-43.924957,2019-04-13 05:20:07,2025-09-25 16:00:01,0,ok,True,2,3,train,2051,35,success,0,0,13829,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_584_01.npz
1962,5850.01,151728428,FP,3.9997367,2459786.271014,0.384,7460.0,10.9951,3827.0,0.64,304.882706,-8.298523,2022-11-02 17:59:27,2024-08-22 10:08:01,0,ok,True,1,15,validation,2052,92,success,0,0,15522,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5850_01.npz
1963,6086.01,18318288,CP,1.3888584,2458984.759725,0.8267002,1372.5136834,12.4106,3300.0,0.256456,265.370424,30.303776,2023-03-02 20:05:26,2025-04-21 12:03:49,1,ok,True,6,11,train,2053,25,success,0,0,14003,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6086_01.npz
1964,6088.01,122375047,KP,9.2866733,2459398.896348,3.2593808,713.8494352,11.3992,5511.0,0.911823,290.420969,37.851656,2023-03-02 20:05:26,2023-03-02 13:33:57,1,ok,True,6,7,train,2054,40,success,0,0,19611,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6088_01.npz
1965,6089.01,350814622,KP,3.2135636,2459391.482922,4.3141611,654.7322821,11.7266,5772.0,1.59521,285.615449,50.135771,2023-03-02 20:05:26,2023-03-02 13:33:57,1,ok,True,9,14,validation,2055,40,success,0,0,19610,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6089_01.npz
1966,6090.01,268159158,KP,4.7082414,2459420.863418,3.7013817,10708.303583,14.5892,5490.0,1.14715,298.635648,44.170939,2023-03-02 20:05:26,2025-09-03 16:00:01,1,ok,True,7,3,train,2056,41,success,0,0,18322,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6090_01.npz
1967,6096.01,262781201,FP,1.3154261,2460283.55214,2.121,285.0,9.34567,6613.8,1.42,141.403549,3.661936,2023-03-23 19:51:58,2023-12-21 10:08:02,0,ok,True,2,2,train,2057,8,success,0,0,12960,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6096_01.npz
1968,610.01,80275202,FP,3.6649528,2459983.317258,3.245,3865.0,10.4989,7889.0,1.61,121.526219,-44.375085,2019-04-13 05:20:07,2023-03-08 10:10:02,0,ok,True,2,4,train,2058,34,success,0,0,16912,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_610_01.npz
1969,635.01,286132427,FA,0.493379,2458517.43594,1.5,194.341058,8.1075,5914.0,1.00635,146.72453,-4.29824,2019-04-23 16:40:29,2025-09-03 16:00:01,0,ok,True,4,7,train,2059,8,success,0,0,12992,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_635_01.npz
1970,6355.01,98613492,FP,1.0617107,2459934.888565,1.067,2369.0,11.8275,5589.0,1.06,79.724105,47.54723,2023-05-03 22:24:16,2024-12-04 12:02:50,0,ok,True,2,14,validation,2060,73,success,0,0,12506,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6355_01.npz
1971,636.01,146463781,FP,0.417921,2458517.476816,1.843947,41644.893112,14.7034,3278.0,0.275,123.885413,-31.556521,2019-04-11 19:30:28,2021-10-29 12:59:15,0,ok,True,2,16,validation,2061,7,success,0,0,16340,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_636_01.npz
1972,662.01,54085154,FP,1.0014437,2460037.452461,1.28,416.0,8.2046,6380.0,1.18,160.180141,-31.927233,2019-05-07 15:39:33,2024-09-19 10:08:01,0,ok,True,2,8,train,2062,9,success,0,0,16086,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_662_01.npz
1973,663.01,54962195,CP,2.5989031,2458544.387711,1.6635706,1953.2615465,11.7602,3719.0,0.512361,160.065852,-8.511083,2019-05-07 15:39:33,2025-04-21 12:03:49,1,ok,True,5,3,train,2063,9,success,0,0,14736,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_663_01.npz
1974,663.02,54962195,CP,4.6955986,2458543.405068,2.1638721,1969.101717,11.7602,3719.0,0.512361,160.065852,-8.511083,2019-05-07 15:39:33,2025-07-10 10:08:01,1,ok,True,5,3,train,2064,9,success,0,0,14736,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_663_02.npz
1975,5855.01,41422753,FP,2.4710528,2459792.210191,3.033,5420.0,12.3924,6114.0,0.97,294.008142,32.214606,2022-11-02 17:59:29,2024-08-22 10:08:01,0,ok,True,3,4,train,2065,74,success,0,0,13303,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5855_01.npz
1976,586.01,131979339,FP,22.6384642,2459986.476263,4.988,4982.0,8.2268,9511.0,2.42,118.913661,-37.857713,2019-04-13 05:20:07,2023-05-23 16:02:02,0,ok,True,4,7,train,2066,34,success,12,0,16979,5.970149253731343,0.0,5.970149253731343,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_586_01.npz
1977,5862.01,20988926,FP,5.3194765,2459791.246452,4.653,3640.0,12.0997,6987.0,2.66,285.062239,34.258278,2022-11-02 17:59:32,2024-08-27 12:02:45,0,ok,True,3,4,train,2067,74,success,0,0,15410,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5862_01.npz
1978,5866.01,341297143,FP,3.8421028,2459813.907629,1.184,8920.0,11.1838,6247.0,1.32,311.306229,12.167609,2022-11-08 19:57:56,2024-08-22 10:08:01,0,ok,True,2,8,train,2068,81,success,0,0,13495,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5866_01.npz
1979,5867.01,380517859,FP,1.109435,2459823.570109,2.723,27240.0,14.9156,3613.0,0.49,303.667055,30.776057,2022-11-08 19:57:56,2025-08-01 12:03:46,0,ok,True,3,9,train,2069,75,success,0,0,18961,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5867_01.npz
1980,587.01,294090620,FP,8.044239,2459968.122746,5.3289306,4937.505363,7.81307,9333.0,2.0411401,130.395919,-22.194298,2019-04-13 05:20:07,2024-12-14 12:02:56,0,ok,True,4,7,train,2070,34,success,0,0,16893,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_587_01.npz
1981,6101.01,19342878,CP,1.3328252,2459963.429938,2.0496174,19240.1766706,10.8042,5595.4,1.0670201,124.073681,-8.686581,2023-03-23 19:52:44,2023-03-27 12:03:12,1,ok,True,3,6,train,2071,61,success,0,0,15582,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6101_01.npz
1982,6109.01,384984325,CP,8.5386633,2459908.090635,2.337,1730.0,10.3622,5416.1,0.95,50.131921,42.606956,2023-03-23 20:01:21,2026-03-31 12:08:36,1,ok,True,3,13,train,2072,18,success,0,0,14354,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6109_01.npz
1983,6109.02,384984325,CP,5.6952223,2459900.819501,1.107,1470.0,10.3622,5416.1,0.95,50.131921,42.606956,2023-07-20 23:26:55,2026-03-31 12:08:36,1,ok,True,3,13,train,2073,18,success,0,0,14354,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6109_02.npz
1984,611.01,154459165,FP,3.1471655,2459983.664716,3.402,1440.0,10.4259,4869.0,0.79,122.034347,-28.066189,2019-04-01 16:51:58,2025-12-11 10:08:01,0,ok,True,3,0,train,2074,34,success,0,0,16916,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_611_01.npz
1985,6377.01,187532854,FP,1.6513066,2459934.8744,0.82,1751.0,12.2059,5887.6,1.47,77.869302,37.923226,2023-05-03 22:24:20,2024-08-22 10:08:01,0,ok,True,1,11,train,2075,73,success,0,0,11419,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6377_01.npz
1986,638.01,78154865,FA,0.493826,2458517.42793,1.162615,310.570859,8.9225,6030.0,1.08524,147.86736,-4.123323,2019-04-23 16:40:29,2025-09-03 16:00:01,0,ok,True,2,14,validation,2076,8,success,0,0,13031,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_638_01.npz
1987,663.03,54962195,CP,7.1024749,2458547.138797,2.7542652,1317.715762,11.7602,3719.0,0.512361,160.065852,-8.511083,2021-07-08 23:15:54,2024-02-16 10:08:02,1,ok,True,5,3,train,2077,9,success,0,0,14736,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_663_03.npz
1988,664.01,55092869,KP,4.7359232,2459988.88442,7.0819612,2338.8745559,7.3212,5370.0,2.7871499,161.706905,-9.399365,2019-05-07 15:39:33,2023-04-13 10:10:01,1,ok,True,4,18,test,2078,9,success,0,0,15771,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_664_01.npz
1989,6645.01,15827263,FP,3.9525732,2460505.209665,2.378,857.0,10.4263,4536.1,,280.505862,17.310927,2023-09-21 21:25:03,2024-08-30 10:08:01,0,ok,True,1,1,train,2079,80,success,0,0,11422,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6645_01.npz
1990,5876.01,106114491,FP,9.7216312,2459813.860054,3.272,1830.0,10.6372,6702.0,1.7,301.080672,32.50162,2022-11-08 19:58:01,2024-08-22 10:08:01,0,ok,True,4,4,train,2080,74,success,0,0,18788,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5876_01.npz
1991,5882.01,232941965,CP,7.1487697,2459818.905315,6.864,1900.0,10.6338,5706.0,2.35,311.888638,34.737492,2022-11-08 19:58:03,2025-01-20 12:03:29,1,ok,True,1,16,validation,2081,75,success,0,0,18702,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5882_01.npz
1992,5886.01,15682927,FP,0.9655766,2459823.159717,1.224,3140.0,12.3886,7542.0,1.92,306.988834,37.146334,2022-11-08 19:58:05,2024-09-24 12:02:46,0,ok,True,2,19,test,2082,75,success,0,0,14349,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5886_01.npz
1993,5887.01,277987172,FP,6.3989216,2459824.052187,2.781,3830.0,12.4276,6243.0,1.59,302.761752,19.706749,2022-11-08 19:58:05,2024-09-06 10:08:02,0,ok,True,1,9,train,2083,81,success,0,0,15080,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5887_01.npz
1994,6116.01,364408162,FP,3.1256662,2459848.690225,2.903,4065.0,11.785,4940.2,,310.577995,51.186495,2023-03-30 21:13:35,2024-08-22 10:08:01,0,ok,True,4,1,train,2084,75,success,0,0,19474,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6116_01.npz
1995,6128.01,100769500,FP,4.5016419,2459852.594597,1.897,2992.0,12.2652,5713.2,1.89,341.709295,31.561025,2023-03-30 21:13:36,2026-07-23 12:03:45,0,ok,True,1,5,train,2085,83,success,0,0,17330,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6128_01.npz
1996,6130.01,210083929,CP,2.3927114,2459849.639834,1.806,13405.0,10.5581,5967.0,1.17,339.205083,16.827194,2023-03-30 21:13:37,2025-04-21 12:03:49,1,ok,True,1,19,test,2086,83,success,0,0,17330,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6130_01.npz
1997,6383.01,328513434,CP,1.7904917,2459933.595246,1.223,47315.0,14.4506,3425.0,0.46,60.424695,60.891368,2023-05-03 22:24:21,2024-09-27 12:02:45,1,ok,True,1,15,validation,2087,73,success,0,0,12056,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6383_01.npz
1998,639.01,82362447,FP,2.819817,2458517.560677,6.611278,183631.033642,15.2474,3601.0,0.441,124.250133,-47.651954,2019-04-23 16:40:29,2021-10-29 12:59:15,0,ok,True,4,16,validation,2088,8,success,0,0,13065,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_639_01.npz
1999,6396.01,73244652,FP,8.2100724,2459600.062651,1.37,4190.0,11.8431,6427.0,1.96,122.519401,63.826237,2023-05-03 22:25:19,2023-05-16 12:02:50,0,ok,True,2,2,train,2089,60,success,0,0,12733,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6396_01.npz
2000,665.01,73723286,FP,14.066109,2458547.302488,3.4744355,16514.0482965,9.1116,6157.0,1.47641,155.637125,-40.516347,2019-05-06 19:17:04,2023-10-25 16:02:02,0,ok,True,5,15,validation,2090,9,success,28,0,15865,13.930348258706468,0.0,13.930348258706468,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_665_01.npz
2001,6650.03,64837857,FP,8.9965133,2460599.086821,2.842,988.0,10.0252,6500.6,1.37,338.805332,54.773557,2025-01-09 23:38:23,2026-07-31 16:00:02,0,ok,True,4,11,train,2091,57,success,0,0,17990,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6650_03.npz
2002,6651.01,174328045,CP,5.0569708,2460601.085824,3.401,795.0,9.60892,5818.9,1.8,15.78859,35.389041,2023-09-21 21:30:24,2025-05-02 16:23:22,1,ok,True,1,11,train,2092,84,success,0,0,14810,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6651_01.npz
2003,6654.01,278726770,FP,9.5160032,2460973.585036,2.274422,527.949401,10.1032,4481.6,8.18,99.411971,-57.087293,2023-09-21 21:31:26,2026-02-02 10:08:01,0,ok,True,10,9,train,2093,87,success,0,0,14550,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6654_01.npz
2004,589.01,412961700,FP,2.5183846,2459230.346492,2.1596206,616.0227482,6.725,10817.0,5.7888398,127.222618,-20.950461,2019-04-13 05:20:07,2023-11-13 10:08:02,0,ok,True,3,19,test,2094,34,success,0,0,16889,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_589_01.npz
2005,5892.01,375199523,FP,1.9447712,2459822.064534,1.345,2880.0,11.6866,5369.0,2.32,309.343258,6.152848,2022-11-08 19:58:08,2024-08-22 10:08:01,0,ok,True,1,11,train,2095,81,success,0,0,12915,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5892_01.npz
2006,590.01,270841724,FP,18.90372,2458522.02359,9.067,24270.0,10.441,,,132.068717,-47.114757,2019-04-13 05:20:07,2021-10-29 12:59:15,0,ok,True,2,14,validation,2096,35,success,53,0,13829,26.368159203980102,0.0,26.368159203980102,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_590_01.npz
2007,5901.01,294173437,FP,5.555905,2459820.580689,3.459,3750.0,12.5454,5867.0,1.95,300.768857,50.507747,2022-11-08 19:58:12,2024-08-22 10:08:01,0,ok,True,4,11,train,2097,75,success,0,0,15874,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5901_01.npz
2008,6133.01,129107501,FP,3.6534344,2459850.633702,3.519,24705.0,11.5102,6364.0,1.32,341.854293,37.691036,2023-03-30 21:13:37,2024-09-02 12:03:01,0,ok,True,1,16,validation,2098,83,success,0,0,17330,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6133_01.npz
2009,614.01,118021229,FP,0.88501,2458518.2814,1.622,820.279,9.947331,5362.0,2.15,128.475094,-20.940646,2019-04-13 05:20:07,2021-10-29 12:59:15,0,ok,True,1,4,train,2099,34,success,0,0,16865,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_614_01.npz
2010,6143.01,423903685,FP,4.0938735,2459845.510624,4.537,16964.0,12.266,5489.0,1.55,329.69363,22.952813,2023-03-30 21:13:38,2024-09-02 12:03:01,0,ok,True,2,6,train,2100,82,success,0,0,18138,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6143_01.npz
2011,6147.01,402740809,FA,1.5801759,2459851.468348,0.645,6187.0,12.95,4547.0,0.98,352.024332,23.749185,2023-03-30 21:13:39,2025-02-12 12:03:37,0,ok,True,1,12,train,2101,83,success,0,0,17330,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6147_01.npz
2012,615.01,190496853,CP,4.6616079,2460010.013606,4.007,11972.0,10.3015,7437.0,1.7,133.408689,-40.543701,2019-04-13 05:20:07,2023-04-12 16:02:02,1,ok,True,3,18,test,2102,35,success,0,0,13762,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_615_01.npz
2013,6398.01,353586703,FP,3.0043128,2459961.599204,0.714,6000.0,12.1953,6405.0,1.17,96.518294,39.794575,2023-05-03 22:25:19,2024-08-22 10:08:01,0,ok,True,1,17,test,2103,73,success,0,0,12468,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_6398_01.npz
2014,640.01,147977348,CP,5.0037758,2459250.338129,3.439,7390.0,10.0367,6442.0,2.09,99.734594,-36.64613,2019-05-06 17:51:17,2024-09-08 10:08:02,1,ok,True,3,3,train,2104,33,success,0,0,17456,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_640_01.npz
2015,667.01,101955023,KP,1.6289322,2459280.989404,0.809276,2512.1192447,10.8372,3202.0,0.226407,153.70907,-47.154936,2019-05-07 15:39:33,2021-10-29 12:59:15,1,ok,True,6,5,train,2106,9,success,0,0,15869,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_667_01.npz
2016,5908.01,452483795,FP,2.4515393,2459823.08489,3.005,7520.0,13.0008,7143.0,1.32,303.89385,24.521157,2022-11-08 19:58:15,2024-08-22 10:08:01,0,ok,True,1,12,train,2107,82,success,0,0,18137,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5908_01.npz
2017,5910.01,273774284,FP,17.2182695,2459821.923032,7.888,4810.0,13.4177,6330.0,1.29,297.982441,42.754529,2022-11-08 19:58:16,2024-08-22 10:08:01,0,ok,True,4,17,test,2108,74,success,3,0,18603,1.4925373134328357,0.0,1.4925373134328357,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5910_01.npz
2018,5915.01,329709756,FP,12.5482879,2459849.154995,3.396,49260.0,14.3196,3923.0,0.59,314.751697,47.54196,2022-11-08 19:58:18,2024-08-22 10:08:01,0,ok,True,3,1,train,2109,75,success,0,0,19473,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5915_01.npz
2019,5916.01,305506996,CP,2.3682389,2459817.689666,1.866,48700.0,14.5249,3504.0,0.49,325.299511,9.599053,2022-11-08 19:58:19,2025-10-16 12:03:52,1,ok,True,1,10,train,2110,82,success,0,0,16986,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_5916_01.npz
2020,592.01,196286587,FP,10.4137962,2459974.937344,3.482,1948.0,10.1985,6439.3,1.97,125.557166,-25.06947,2019-04-13 05:20:07,2023-03-23 16:02:01,0,ok,True,2,15,validation,2111,34,success,0,0,16843,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_592_01.npz
